conversation_id,feedback
gptchats_65685,not helpful
gptchats_65687,helpful
gptchats_65693,helpful
gptchats_65695,helpful
gptchats_65698,helpful
gptchats_65700,helpful
gptchats_65702,helpful
gptchats_65704,helpful
gptchats_65705,helpful
gptchats_65709,not helpful
gptchats_65710,not helpful
gptchats_65713,helpful
gptchats_65722,helpful
gptchats_65724,helpful
gptchats_65727,helpful
gptchats_65728,helpful
gptchats_65730,helpful
gptchats_65733,helpful
gptchats_65736,helpful
gptchats_65743,helpful
gptchats_65745,helpful
gptchats_65750,helpful
gptchats_65753,not helpful
gptchats_65755,helpful
gptchats_65758,helpful
gptchats_65759,helpful
gptchats_65761,helpful
gptchats_65765,not helpful
gptchats_65766,helpful
gptchats_65771,helpful
gptchats_65786,helpful
gptchats_65787,helpful
gptchats_65790,helpful
gptchats_65791,helpful
gptchats_65795,helpful
gptchats_65802,helpful
gptchats_65805,helpful
gptchats_65824,helpful
gptchats_65828,helpful
gptchats_65829,helpful
gptchats_65832,helpful
gptchats_65833,helpful
gptchats_65837,helpful
gptchats_65838,helpful
gptchats_65840,helpful
gptchats_65843,helpful
gptchats_65844,helpful
gptchats_65846,helpful
gptchats_65849,helpful
gptchats_65850,not helpful
gptchats_65856,helpful
gptchats_65858,not helpful
gptchats_65862,helpful
gptchats_65863,helpful
gptchats_65864,helpful
gptchats_65867,helpful
gptchats_65869,helpful
gptchats_65870,helpful
gptchats_65875,not helpful
gptchats_65879,helpful
gptchats_65880,helpful
gptchats_65881,helpful
gptchats_65882,helpful
gptchats_65885,helpful
gptchats_65890,helpful
gptchats_65896,helpful
gptchats_65903,helpful
gptchats_65907,helpful
gptchats_65923,helpful
gptchats_65934,helpful
gptchats_65935,helpful
gptchats_65946,helpful
gptchats_65947,helpful
gptchats_65949,helpful
gptchats_65950,helpful
gptchats_65951,helpful
gptchats_65952,helpful
gptchats_65955,helpful
gptchats_65958,helpful
gptchats_65959,helpful
gptchats_65963,helpful
gptchats_65971,helpful
gptchats_65973,helpful
gptchats_65979,helpful
gptchats_65980,helpful
gptchats_65981,helpful
gptchats_65992,helpful
gptchats_65998,helpful
gptchats_65999,helpful
gptchats_66000,helpful
gptchats_66001,helpful
gptchats_66002,not helpful
gptchats_66006,helpful
gptchats_66009,not helpful
gptchats_66010,helpful
gptchats_66015,helpful
gptchats_66016,helpful
gptchats_66032,helpful
gptchats_66037,helpful
gptchats_66042,helpful
gptchats_66046,helpful
gptchats_66047,helpful
gptchats_66048,helpful
gptchats_66052,helpful
gptchats_66054,helpful
gptchats_66057,helpful
gptchats_66058,helpful
gptchats_66062,helpful
gptchats_66067,helpful
gptchats_66090,helpful
gptchats_66093,helpful
gptchats_66102,helpful
gptchats_66103,helpful
gptchats_66104,helpful
gptchats_66105,helpful
gptchats_66109,helpful
gptchats_66114,helpful
gptchats_66115,helpful
gptchats_66120,helpful
gptchats_66121,helpful
gptchats_66123,helpful
gptchats_66125,helpful
gptchats_66130,helpful
gptchats_66132,helpful
gptchats_66133,helpful
gptchats_66134,helpful
gptchats_66144,helpful
gptchats_66145,helpful
gptchats_66153,helpful
gptchats_66155,helpful
gptchats_66156,helpful
gptchats_66162,not helpful
gptchats_66164,helpful
gptchats_66168,helpful
gptchats_66173,helpful
gptchats_66176,not helpful
gptchats_66179,helpful
gptchats_66189,helpful
gptchats_66201,helpful
gptchats_66202,helpful
gptchats_66211,helpful
gptchats_66214,helpful
gptchats_66216,helpful
gptchats_66217,helpful
gptchats_66218,helpful
gptchats_66219,helpful
gptchats_66224,helpful
gptchats_66228,helpful
gptchats_66231,helpful
gptchats_66237,helpful
gptchats_66240,helpful
gptchats_66244,helpful
gptchats_66245,not helpful
gptchats_66249,not helpful
gptchats_66256,helpful
gptchats_66262,helpful
gptchats_66265,helpful
gptchats_66266,helpful
gptchats_66269,helpful
gptchats_66272,helpful
gptchats_66278,helpful
gptchats_66284,helpful
gptchats_66285,helpful
gptchats_66288,helpful
gptchats_66296,helpful
gptchats_66298,helpful
gptchats_66300,helpful
gptchats_66301,helpful
gptchats_66302,helpful
gptchats_66303,helpful
gptchats_66313,helpful
gptchats_66316,helpful
gptchats_66320,helpful
gptchats_66325,helpful
gptchats_66327,helpful
gptchats_66328,helpful
gptchats_66330,helpful
gptchats_66340,helpful
gptchats_66341,helpful
gptchats_66345,helpful
gptchats_66346,helpful
gptchats_66351,helpful
gptchats_66357,helpful
gptchats_66358,helpful
gptchats_66359,helpful
gptchats_66364,helpful
gptchats_66365,helpful
gptchats_66366,helpful
gptchats_66373,helpful
gptchats_66382,helpful
gptchats_66384,not helpful
gptchats_66385,helpful
gptchats_66387,helpful
gptchats_66390,helpful
gptchats_66392,helpful
gptchats_66397,helpful
gptchats_66398,helpful
gptchats_66400,not helpful
gptchats_66401,helpful
gptchats_66403,helpful
gptchats_66405,helpful
gptchats_66408,helpful
gptchats_66414,helpful
gptchats_66416,helpful
gptchats_66418,helpful
gptchats_66420,helpful
gptchats_66421,helpful
gptchats_66425,helpful
gptchats_66428,helpful
gptchats_66430,helpful
gptchats_66434,helpful
gptchats_66443,helpful
gptchats_66444,helpful
gptchats_66447,helpful
gptchats_66449,helpful
gptchats_66451,helpful
gptchats_66458,helpful
gptchats_66463,helpful
gptchats_66465,helpful
gptchats_66468,helpful
gptchats_66474,helpful
gptchats_66478,not helpful
gptchats_66480,helpful
gptchats_66484,helpful
gptchats_66494,helpful
gptchats_66495,not helpful
gptchats_66500,helpful
gptchats_66501,helpful
gptchats_66506,helpful
gptchats_66511,helpful
gptchats_66515,helpful
gptchats_66516,helpful
gptchats_66517,helpful
gptchats_66522,helpful
gptchats_66527,helpful
gptchats_66529,helpful
gptchats_66530,helpful
gptchats_66533,helpful
gptchats_66534,helpful
gptchats_66537,helpful
gptchats_66540,helpful
gptchats_66542,helpful
gptchats_66545,helpful
gptchats_66546,helpful
gptchats_66547,helpful
gptchats_66549,helpful
gptchats_66555,helpful
gptchats_66556,helpful
gptchats_66574,helpful
gptchats_66575,helpful
gptchats_66577,not helpful
gptchats_66583,helpful
gptchats_66585,helpful
gptchats_66586,helpful
gptchats_66588,helpful
gptchats_66591,helpful
gptchats_66595,helpful
gptchats_66596,helpful
gptchats_66601,helpful
gptchats_66605,helpful
gptchats_66607,helpful
gptchats_66609,helpful
gptchats_66613,helpful
gptchats_66617,helpful
gptchats_66619,helpful
gptchats_66622,helpful
gptchats_66627,helpful
gptchats_66629,helpful
gptchats_66632,helpful
gptchats_66638,helpful
gptchats_66643,helpful
gptchats_66646,helpful
gptchats_66648,helpful
gptchats_66650,helpful
gptchats_66655,helpful
gptchats_66656,helpful
gptchats_66661,helpful
gptchats_66665,helpful
gptchats_66670,helpful
gptchats_66672,helpful
gptchats_66674,helpful
gptchats_66675,not helpful
gptchats_66678,helpful
gptchats_66679,helpful
gptchats_66682,helpful
gptchats_66684,helpful
gptchats_66685,helpful
gptchats_66687,helpful
gptchats_66693,helpful
gptchats_66696,helpful
gptchats_66699,helpful
gptchats_66700,helpful
gptchats_66703,helpful
gptchats_66705,helpful
gptchats_66706,helpful
gptchats_66708,not helpful
gptchats_66709,helpful
gptchats_66710,helpful
gptchats_66711,helpful
gptchats_66712,helpful
gptchats_66714,helpful
gptchats_66721,helpful
gptchats_66722,helpful
gptchats_66725,helpful
gptchats_66728,helpful
gptchats_66731,helpful
gptchats_66734,not helpful
gptchats_66736,helpful
gptchats_66740,helpful
gptchats_66742,helpful
gptchats_66743,helpful
gptchats_66747,helpful
gptchats_66748,helpful
gptchats_66749,helpful
gptchats_66751,helpful
gptchats_66752,helpful
gptchats_66759,helpful
gptchats_66764,helpful
gptchats_66766,helpful
gptchats_66768,helpful
gptchats_66769,helpful
gptchats_66773,helpful
gptchats_66774,helpful
gptchats_66781,helpful
gptchats_66790,not helpful
gptchats_66794,helpful
gptchats_66800,helpful
gptchats_66807,helpful
gptchats_66811,helpful
gptchats_66814,helpful
gptchats_66816,helpful
gptchats_66817,helpful
gptchats_66818,helpful
gptchats_66821,helpful
gptchats_66826,helpful
gptchats_66827,helpful
gptchats_66831,not helpful
gptchats_66836,helpful
gptchats_66845,helpful
gptchats_66846,helpful
gptchats_66876,not helpful
gptchats_66884,helpful
gptchats_66885,not helpful
gptchats_66894,not helpful
gptchats_66898,helpful
gptchats_66901,helpful
gptchats_66906,helpful
gptchats_66912,helpful
gptchats_66914,helpful
gptchats_66919,helpful
gptchats_66920,helpful
gptchats_66923,helpful
gptchats_66926,helpful
gptchats_66931,not helpful
gptchats_66934,helpful
gptchats_66936,helpful
gptchats_66939,helpful
gptchats_66942,helpful
gptchats_66946,helpful
gptchats_66948,helpful
gptchats_66951,helpful
gptchats_66952,helpful
gptchats_66954,helpful
gptchats_66959,not helpful
gptchats_66962,helpful
gptchats_66963,not helpful
gptchats_66971,helpful
gptchats_66988,helpful
gptchats_66991,helpful
gptchats_66994,helpful
gptchats_66999,helpful
gptchats_67002,helpful
gptchats_67004,helpful
gptchats_67010,helpful
gptchats_67012,helpful
gptchats_67028,helpful
gptchats_67030,helpful
gptchats_67031,helpful
gptchats_67038,helpful
gptchats_67057,helpful
gptchats_67064,helpful
gptchats_67073,helpful
gptchats_67076,helpful
gptchats_67080,helpful
gptchats_67088,helpful
gptchats_67109,helpful
gptchats_67112,not helpful
gptchats_67113,not helpful
gptchats_67115,helpful
gptchats_67116,helpful
gptchats_67120,helpful
gptchats_67122,helpful
gptchats_67123,helpful
gptchats_67139,helpful
gptchats_67145,helpful
gptchats_67148,not helpful
gptchats_67151,helpful
gptchats_67159,helpful
gptchats_67162,helpful
gptchats_67170,helpful
gptchats_67174,helpful
gptchats_67180,helpful
gptchats_67188,helpful
gptchats_67191,helpful
gptchats_67196,helpful
gptchats_67200,helpful
gptchats_67203,helpful
gptchats_67209,helpful
gptchats_67210,helpful
gptchats_67211,helpful
gptchats_67212,helpful
gptchats_67213,helpful
gptchats_67214,helpful
gptchats_67221,helpful
gptchats_67224,helpful
gptchats_67229,not helpful
gptchats_67231,helpful
gptchats_67232,helpful
gptchats_67233,helpful
gptchats_67234,helpful
gptchats_67235,helpful
gptchats_67236,helpful
gptchats_67237,helpful
gptchats_67238,helpful
gptchats_67239,helpful
gptchats_67241,helpful
gptchats_67244,helpful
gptchats_67251,helpful
gptchats_67256,helpful
gptchats_67264,not helpful
gptchats_67270,helpful
gptchats_67271,helpful
gptchats_67279,helpful
gptchats_67281,helpful
gptchats_67282,helpful
gptchats_67286,helpful
gptchats_67290,helpful
gptchats_67292,helpful
gptchats_67293,helpful
gptchats_67294,helpful
gptchats_67307,helpful
gptchats_67308,helpful
gptchats_67309,helpful
gptchats_67310,helpful
gptchats_67312,helpful
gptchats_67314,helpful
gptchats_67336,helpful
gptchats_67339,helpful
gptchats_67340,helpful
gptchats_67341,helpful
gptchats_67343,helpful
gptchats_67346,helpful
gptchats_67373,helpful
gptchats_67377,helpful
gptchats_67381,helpful
gptchats_67383,helpful
gptchats_67384,helpful
gptchats_67385,helpful
gptchats_67390,helpful
gptchats_67392,helpful
gptchats_67394,not helpful
gptchats_67398,helpful
gptchats_67405,helpful
gptchats_67408,helpful
gptchats_67420,helpful
gptchats_67423,not helpful
gptchats_67432,helpful
gptchats_67448,helpful
gptchats_67449,helpful
gptchats_67450,helpful
gptchats_67451,helpful
gptchats_67453,not helpful
gptchats_67459,helpful
gptchats_67464,helpful
gptchats_67465,helpful
gptchats_67466,helpful
gptchats_67470,helpful
gptchats_67473,helpful
gptchats_67475,helpful
gptchats_67477,helpful
gptchats_67482,helpful
gptchats_67489,helpful
gptchats_67493,helpful
gptchats_67494,helpful
gptchats_67497,helpful
gptchats_67498,helpful
gptchats_67499,helpful
gptchats_67502,not helpful
gptchats_67503,helpful
gptchats_67504,helpful
gptchats_67506,helpful
gptchats_67512,not helpful
gptchats_67518,helpful
gptchats_67520,helpful
gptchats_67523,helpful
gptchats_67526,helpful
gptchats_67528,helpful
gptchats_67529,helpful
gptchats_67530,helpful
gptchats_67531,helpful
gptchats_67532,not helpful
gptchats_67534,helpful
gptchats_67537,helpful
gptchats_67542,helpful
gptchats_67545,helpful
gptchats_67546,helpful
gptchats_67547,helpful
gptchats_67555,helpful
gptchats_67558,helpful
gptchats_67562,helpful
gptchats_67563,helpful
gptchats_67567,helpful
gptchats_67568,helpful
gptchats_67569,helpful
gptchats_67575,helpful
gptchats_67576,not helpful
gptchats_67584,helpful
gptchats_67587,helpful
gptchats_67595,not helpful
gptchats_67596,helpful
gptchats_67598,helpful
gptchats_67602,helpful
gptchats_67604,helpful
gptchats_67608,helpful
gptchats_67611,helpful
gptchats_67615,helpful
gptchats_67616,helpful
gptchats_67618,helpful
gptchats_67619,helpful
gptchats_67620,helpful
gptchats_67622,helpful
gptchats_67624,helpful
gptchats_67641,helpful
gptchats_67645,helpful
gptchats_67659,helpful
gptchats_67663,helpful
gptchats_67664,helpful
gptchats_67668,helpful
gptchats_67670,helpful
gptchats_67672,not helpful
gptchats_67674,helpful
gptchats_67680,helpful
gptchats_67681,helpful
gptchats_67684,helpful
gptchats_67689,helpful
gptchats_67691,helpful
gptchats_67693,helpful
gptchats_67694,helpful
gptchats_67700,helpful
gptchats_67702,not helpful
gptchats_67704,helpful
gptchats_67711,helpful
gptchats_67712,helpful
gptchats_67713,helpful
gptchats_67717,helpful
gptchats_67724,helpful
gptchats_67732,not helpful
gptchats_67733,helpful
gptchats_67735,helpful
gptchats_67739,helpful
gptchats_67740,helpful
gptchats_67743,helpful
gptchats_67745,helpful
gptchats_67748,not helpful
gptchats_67750,helpful
gptchats_67752,helpful
gptchats_67755,helpful
gptchats_67757,helpful
gptchats_67758,helpful
gptchats_67760,helpful
gptchats_67762,helpful
gptchats_67769,helpful
gptchats_67770,helpful
gptchats_67778,helpful
gptchats_67781,helpful
gptchats_67782,helpful
gptchats_67783,helpful
gptchats_67785,helpful
gptchats_67786,helpful
gptchats_67787,helpful
gptchats_67789,helpful
gptchats_67790,not helpful
gptchats_67791,helpful
gptchats_67794,helpful
gptchats_67797,helpful
gptchats_67799,helpful
gptchats_67800,helpful
gptchats_67801,helpful
gptchats_67806,helpful
gptchats_67808,helpful
gptchats_67809,helpful
gptchats_67810,helpful
gptchats_67819,helpful
gptchats_67820,helpful
gptchats_67821,not helpful
gptchats_67825,helpful
gptchats_67826,helpful
gptchats_67828,not helpful
gptchats_67829,helpful
gptchats_67832,helpful
gptchats_67836,helpful
gptchats_67838,helpful
gptchats_67847,helpful
gptchats_67848,helpful
gptchats_67849,helpful
gptchats_67850,helpful
gptchats_67852,helpful
gptchats_67853,helpful
gptchats_67855,helpful
gptchats_67857,helpful
gptchats_67862,helpful
gptchats_67863,not helpful
gptchats_67864,helpful
gptchats_67865,not helpful
gptchats_67867,helpful
gptchats_67882,helpful
gptchats_67885,helpful
gptchats_67886,helpful
gptchats_67887,helpful
gptchats_67889,helpful
gptchats_67903,helpful
gptchats_67904,helpful
gptchats_67906,helpful
gptchats_67914,helpful
gptchats_67916,helpful
gptchats_67920,helpful
gptchats_67925,helpful
gptchats_67927,helpful
gptchats_67930,helpful
gptchats_67933,helpful
gptchats_67936,helpful
gptchats_67940,helpful
gptchats_67942,helpful
gptchats_67944,helpful
gptchats_67945,helpful
gptchats_67947,helpful
gptchats_67948,helpful
gptchats_67951,helpful
gptchats_67956,helpful
gptchats_67957,helpful
gptchats_67961,helpful
gptchats_67971,helpful
gptchats_67974,helpful
gptchats_67980,helpful
gptchats_67982,helpful
gptchats_67983,helpful
gptchats_67985,helpful
gptchats_67986,helpful
gptchats_67989,helpful
gptchats_67990,helpful
gptchats_67991,helpful
gptchats_67996,helpful
gptchats_67997,helpful
gptchats_68002,helpful
gptchats_68006,helpful
gptchats_68007,helpful
gptchats_68019,helpful
gptchats_68020,helpful
gptchats_68023,helpful
gptchats_68024,helpful
gptchats_68025,helpful
gptchats_68028,helpful
gptchats_68032,helpful
gptchats_68038,helpful
gptchats_68040,helpful
gptchats_68041,helpful
gptchats_68045,helpful
gptchats_68047,helpful
gptchats_68049,helpful
gptchats_68051,helpful
gptchats_68055,helpful
gptchats_68056,helpful
gptchats_68057,helpful
gptchats_68058,helpful
gptchats_68059,helpful
gptchats_68060,helpful
gptchats_68061,helpful
gptchats_68062,helpful
gptchats_68064,helpful
gptchats_68066,helpful
gptchats_68067,helpful
gptchats_68068,helpful
gptchats_68069,helpful
gptchats_68076,helpful
gptchats_68079,not helpful
gptchats_68080,helpful
gptchats_68082,helpful
gptchats_68084,helpful
gptchats_68085,helpful
gptchats_68090,helpful
gptchats_68094,helpful
gptchats_68095,helpful
gptchats_68096,helpful
gptchats_68099,not helpful
gptchats_68104,not helpful
gptchats_68105,helpful
gptchats_68108,helpful
gptchats_68109,helpful
gptchats_68110,helpful
gptchats_68111,helpful
gptchats_68113,helpful
gptchats_68116,helpful
gptchats_68121,not helpful
gptchats_68122,helpful
gptchats_68126,helpful
gptchats_68130,helpful
gptchats_68133,helpful
gptchats_68136,helpful
gptchats_68142,helpful
gptchats_68143,helpful
gptchats_68145,not helpful
gptchats_68148,not helpful
gptchats_68149,helpful
gptchats_68160,helpful
gptchats_68166,helpful
gptchats_68169,helpful
gptchats_68175,helpful
gptchats_68176,helpful
gptchats_68177,helpful
gptchats_68179,helpful
gptchats_68181,helpful
gptchats_68182,helpful
gptchats_68186,not helpful
gptchats_68187,helpful
gptchats_68188,helpful
gptchats_68189,helpful
gptchats_68190,helpful
gptchats_68191,helpful
gptchats_68193,not helpful
gptchats_68195,helpful
gptchats_68198,helpful
gptchats_68202,helpful
gptchats_68209,helpful
gptchats_68212,helpful
gptchats_68213,helpful
gptchats_68218,helpful
gptchats_68222,helpful
gptchats_68227,helpful
gptchats_68236,helpful
gptchats_68237,helpful
gptchats_68240,helpful
gptchats_68241,helpful
gptchats_68243,not helpful
gptchats_68244,helpful
gptchats_68246,helpful
gptchats_68247,helpful
gptchats_68248,helpful
gptchats_68249,helpful
gptchats_68252,helpful
gptchats_68253,helpful
gptchats_68254,helpful
gptchats_68259,helpful
gptchats_68260,helpful
gptchats_68264,helpful
gptchats_68266,helpful
gptchats_68267,helpful
gptchats_68273,helpful
gptchats_68276,helpful
gptchats_68288,helpful
gptchats_68292,helpful
gptchats_68294,helpful
gptchats_68298,helpful
gptchats_68299,helpful
gptchats_68300,helpful
gptchats_68308,helpful
gptchats_68309,helpful
gptchats_68317,helpful
gptchats_68321,helpful
gptchats_68332,helpful
gptchats_68333,helpful
gptchats_68335,helpful
gptchats_68337,helpful
gptchats_68338,helpful
gptchats_68341,helpful
gptchats_68342,helpful
gptchats_68343,helpful
gptchats_68346,helpful
gptchats_68352,helpful
gptchats_68355,helpful
gptchats_68358,helpful
gptchats_68363,helpful
gptchats_68365,helpful
gptchats_68368,helpful
gptchats_68373,helpful
gptchats_68389,helpful
gptchats_68390,helpful
gptchats_68391,helpful
gptchats_68394,helpful
gptchats_68401,helpful
gptchats_68403,helpful
gptchats_68405,helpful
gptchats_68406,not helpful
gptchats_68407,helpful
gptchats_68408,helpful
gptchats_68409,helpful
gptchats_68412,helpful
gptchats_68414,helpful
gptchats_68416,helpful
gptchats_68417,helpful
gptchats_68419,helpful
gptchats_68420,helpful
gptchats_68429,helpful
gptchats_68432,helpful
gptchats_68435,helpful
gptchats_68438,not helpful
gptchats_68448,helpful
gptchats_68451,helpful
gptchats_68457,helpful
gptchats_68458,not helpful
gptchats_68459,helpful
gptchats_68463,helpful
gptchats_68467,helpful
gptchats_68468,helpful
gptchats_68472,not helpful
gptchats_68473,helpful
gptchats_68474,helpful
gptchats_68480,not helpful
gptchats_68483,not helpful
gptchats_68485,helpful
gptchats_68486,helpful
gptchats_68488,helpful
gptchats_68491,not helpful
gptchats_68496,not helpful
gptchats_68500,not helpful
gptchats_68504,helpful
gptchats_68512,not helpful
gptchats_68514,helpful
gptchats_68515,helpful
gptchats_68521,helpful
gptchats_68523,helpful
gptchats_68525,helpful
gptchats_68537,helpful
gptchats_68543,helpful
gptchats_68546,helpful
gptchats_68550,helpful
gptchats_68552,not helpful
gptchats_68553,helpful
gptchats_68558,helpful
gptchats_68562,helpful
gptchats_68564,helpful
gptchats_68565,helpful
gptchats_68567,helpful
gptchats_68568,helpful
gptchats_68570,helpful
gptchats_68578,helpful
gptchats_68580,helpful
gptchats_68581,helpful
gptchats_68583,helpful
gptchats_68584,helpful
gptchats_68586,helpful
gptchats_68589,not helpful
gptchats_68591,helpful
gptchats_68592,helpful
gptchats_68593,helpful
gptchats_68594,helpful
gptchats_68596,helpful
gptchats_68600,helpful
gptchats_68604,helpful
gptchats_68605,helpful
gptchats_68608,helpful
gptchats_68609,helpful
gptchats_68612,helpful
gptchats_68613,helpful
gptchats_68615,helpful
gptchats_68618,helpful
gptchats_68620,helpful
gptchats_68621,not helpful
gptchats_68625,helpful
gptchats_68628,helpful
gptchats_68632,not helpful
gptchats_68633,helpful
gptchats_68642,helpful
gptchats_68644,not helpful
gptchats_68649,helpful
gptchats_68651,helpful
gptchats_68654,helpful
gptchats_68655,helpful
gptchats_68656,helpful
gptchats_68657,helpful
gptchats_68660,helpful
gptchats_68666,helpful
gptchats_68668,helpful
gptchats_68675,helpful
gptchats_68683,helpful
gptchats_68685,helpful
gptchats_68686,helpful
gptchats_68688,helpful
gptchats_68691,helpful
gptchats_68693,helpful
gptchats_68694,helpful
gptchats_68697,helpful
gptchats_68700,helpful
gptchats_68702,helpful
gptchats_68703,helpful
gptchats_68704,helpful
gptchats_68705,helpful
gptchats_68707,helpful
gptchats_68717,helpful
gptchats_68722,helpful
gptchats_68723,helpful
gptchats_68724,helpful
gptchats_68727,helpful
gptchats_68728,not helpful
gptchats_68729,helpful
gptchats_68731,helpful
gptchats_68732,helpful
gptchats_68741,helpful
gptchats_68743,helpful
gptchats_68744,helpful
gptchats_68745,helpful
gptchats_68746,helpful
gptchats_68748,helpful
gptchats_68755,helpful
gptchats_68758,not helpful
gptchats_68762,helpful
gptchats_68765,helpful
gptchats_68771,not helpful
gptchats_68774,helpful
gptchats_68779,helpful
gptchats_68783,helpful
gptchats_68796,not helpful
gptchats_68798,not helpful
gptchats_68799,not helpful
gptchats_68803,helpful
gptchats_68806,helpful
gptchats_68819,helpful
gptchats_68822,helpful
gptchats_68826,helpful
gptchats_68827,helpful
gptchats_68832,not helpful
gptchats_68834,helpful
gptchats_68836,helpful
gptchats_68838,helpful
gptchats_68843,helpful
gptchats_68844,helpful
gptchats_68846,not helpful
gptchats_68849,helpful
gptchats_68855,helpful
gptchats_68858,helpful
gptchats_68859,helpful
gptchats_68865,helpful
gptchats_68867,helpful
gptchats_68868,helpful
gptchats_68872,helpful
gptchats_68878,helpful
gptchats_68880,helpful
gptchats_68888,helpful
gptchats_68889,helpful
gptchats_68890,helpful
gptchats_68895,helpful
gptchats_68897,helpful
gptchats_68905,not helpful
gptchats_68906,helpful
gptchats_68910,helpful
gptchats_68911,helpful
gptchats_68924,helpful
gptchats_68929,helpful
gptchats_68930,helpful
gptchats_68934,helpful
gptchats_68938,helpful
gptchats_68941,helpful
gptchats_68942,helpful
gptchats_68944,not helpful
gptchats_68945,helpful
gptchats_68947,helpful
gptchats_68948,helpful
gptchats_68949,helpful
gptchats_68957,helpful
gptchats_68960,helpful
gptchats_68962,not helpful
gptchats_68967,helpful
gptchats_68968,helpful
gptchats_68970,not helpful
gptchats_68974,helpful
gptchats_68975,helpful
gptchats_68976,helpful
gptchats_68978,helpful
gptchats_68982,helpful
gptchats_68987,helpful
gptchats_68988,helpful
gptchats_68991,helpful
gptchats_68994,helpful
gptchats_68995,helpful
gptchats_68996,helpful
gptchats_68999,helpful
gptchats_69001,helpful
gptchats_69007,helpful
gptchats_69013,helpful
gptchats_69015,helpful
gptchats_69016,helpful
gptchats_69018,helpful
gptchats_69022,helpful
gptchats_69037,helpful
gptchats_69055,helpful
gptchats_69057,helpful
gptchats_69066,helpful
gptchats_69067,not helpful
gptchats_69078,helpful
gptchats_69080,helpful
gptchats_69081,helpful
gptchats_69083,helpful
gptchats_69084,helpful
gptchats_69085,helpful
gptchats_69086,helpful
gptchats_69088,helpful
gptchats_69090,helpful
gptchats_69094,helpful
gptchats_69095,helpful
gptchats_69100,helpful
gptchats_69109,helpful
gptchats_69113,helpful
gptchats_69116,helpful
gptchats_69124,helpful
gptchats_69130,helpful
gptchats_69135,helpful
gptchats_69142,helpful
gptchats_69143,helpful
gptchats_69144,helpful
gptchats_69160,helpful
gptchats_69163,helpful
gptchats_69173,helpful
gptchats_69174,not helpful
gptchats_69181,helpful
gptchats_69188,helpful
gptchats_69191,helpful
gptchats_69192,helpful
gptchats_69194,not helpful
gptchats_69197,helpful
gptchats_69205,helpful
gptchats_69206,helpful
gptchats_69207,helpful
gptchats_69209,helpful
gptchats_69213,helpful
gptchats_69222,helpful
gptchats_69224,helpful
gptchats_69229,helpful
gptchats_69230,helpful
gptchats_69235,helpful
gptchats_69240,helpful
gptchats_69244,helpful
gptchats_69249,helpful
gptchats_69252,helpful
gptchats_69254,helpful
gptchats_69261,helpful
gptchats_69263,helpful
gptchats_69265,helpful
gptchats_69271,helpful
gptchats_69273,helpful
gptchats_69274,helpful
gptchats_69278,helpful
gptchats_69279,helpful
gptchats_69280,helpful
gptchats_69283,helpful
gptchats_69285,helpful
gptchats_69287,helpful
gptchats_69288,helpful
gptchats_69289,helpful
gptchats_69290,helpful
gptchats_69295,helpful
gptchats_69297,helpful
gptchats_69305,helpful
gptchats_69307,helpful
gptchats_69309,helpful
gptchats_69311,helpful
gptchats_69313,helpful
gptchats_69318,helpful
gptchats_69324,helpful
gptchats_69327,helpful
gptchats_69331,helpful
gptchats_69335,helpful
gptchats_69337,helpful
gptchats_69340,not helpful
gptchats_69341,not helpful
gptchats_69347,helpful
gptchats_69349,helpful
gptchats_69357,helpful
gptchats_69361,helpful
gptchats_69365,helpful
gptchats_69367,helpful
gptchats_69370,helpful
gptchats_69375,helpful
gptchats_69377,helpful
gptchats_69382,helpful
gptchats_69385,helpful
gptchats_69389,helpful
gptchats_69391,helpful
gptchats_69394,helpful
gptchats_69398,helpful
gptchats_69399,helpful
gptchats_69400,helpful
gptchats_69402,helpful
gptchats_69408,helpful
gptchats_69409,helpful
gptchats_69411,helpful
gptchats_69414,helpful
gptchats_69416,helpful
gptchats_69417,helpful
gptchats_69418,helpful
gptchats_69431,helpful
gptchats_69434,helpful
gptchats_69440,helpful
gptchats_69444,helpful
gptchats_69448,helpful
gptchats_69450,helpful
gptchats_69451,helpful
gptchats_69453,helpful
gptchats_69456,helpful
gptchats_69459,helpful
gptchats_69461,helpful
gptchats_69462,not helpful
gptchats_69473,helpful
gptchats_69478,helpful
gptchats_69481,helpful
gptchats_69482,helpful
gptchats_69493,helpful
gptchats_69498,helpful
gptchats_69501,helpful
gptchats_69502,helpful
gptchats_69506,helpful
gptchats_69508,helpful
gptchats_69509,helpful
gptchats_69510,helpful
gptchats_69518,helpful
gptchats_69524,helpful
gptchats_69527,helpful
gptchats_69529,helpful
gptchats_69530,helpful
gptchats_69534,helpful
gptchats_69535,helpful
gptchats_69538,helpful
gptchats_69542,helpful
gptchats_69543,helpful
gptchats_69544,helpful
gptchats_69546,helpful
gptchats_69551,helpful
gptchats_69554,helpful
gptchats_69559,helpful
gptchats_69560,helpful
gptchats_69562,helpful
gptchats_69563,helpful
gptchats_69564,helpful
gptchats_69568,helpful
gptchats_69572,helpful
gptchats_69573,helpful
gptchats_69584,helpful
gptchats_69591,helpful
gptchats_69596,helpful
gptchats_69602,helpful
gptchats_69604,helpful
gptchats_69608,helpful
gptchats_69611,helpful
gptchats_69612,helpful
gptchats_69615,helpful
gptchats_69619,helpful
gptchats_69620,helpful
gptchats_69621,helpful
gptchats_69622,helpful
gptchats_69624,helpful
