conversation_id,timestamp,cognitive_layer_score,n_user_messages,n_characters,pid,n_words_first_message,n_sentences_first_message,mean_words_first_3_messages,mean_sentences_first_3_messages,dictionary_complexity,embedding_entropy,sentiment_polarity
gptchats_69265,2024-12-21 18:31:25.867840+00:00,13,13,4792,9976133,4.0,1.0,4.333333333333333,1.0,11.0,6.057523519721251,0.9865007889457048
gptchats_69266,2024-12-21 18:40:27.163520+00:00,5,5,2334,7080589,1.0,1.0,3.6666666666666665,1.0,9.0,3.08087983003753,0.1572541017085313
gptchats_69270,2024-12-21 19:07:21.386831+00:00,7,7,4215,40217550,70.0,1.0,43.333333333333336,1.0,98.0,4.121205172534274,0.9887317680986598
gptchats_69271,2024-12-21 19:44:40.785611+00:00,10,10,5189,80333927,19.0,1.0,10.666666666666666,1.0,28.0,5.256073021329152,0.0103321559727191
gptchats_69272,2024-12-21 19:44:14.524073+00:00,14,14,5014,40362832,28.0,2.0,11.333333333333334,1.3333333333333333,30.0,6.14096781533586,0.8253106765914708
gptchats_69273,2024-12-21 20:12:51.162900+00:00,9,9,5871,5088846,7.0,1.0,39.0,1.0,80.0,4.765757121120351,0.870311630773358
gptchats_69274,2024-12-21 20:13:30.069063+00:00,9,9,4045,6008391,3.0,1.0,5.0,1.0,12.0,4.970714744555782,-0.4714516028761863
gptchats_69275,2024-12-21 20:14:33.915442+00:00,11,11,10088,80336007,1.0,1.0,6.666666666666667,1.0,19.0,5.533954301765966,0.988367364392616
gptchats_69277,2024-12-21 20:24:55.249870+00:00,17,17,4122,6088168,21.0,1.0,11.666666666666666,1.0,29.0,6.968043290353329,-0.5661789877340198
gptchats_69278,2024-12-21 20:52:08.970766+00:00,8,8,2829,7037124,7.0,1.0,19.333333333333332,1.0,48.0,4.660895168012628,-0.9676453538704664
gptchats_69279,2024-12-21 21:07:25.855660+00:00,12,12,3036,30361032,1.0,1.0,1.3333333333333333,1.0,3.0,5.6512750214311165,0.1585545409470796
gptchats_69280,2024-12-21 21:37:43.775963+00:00,14,14,4911,7089555,11.0,1.0,10.333333333333334,1.3333333333333333,27.0,6.211403419485587,0.9207681501284242
gptchats_69281,2024-12-21 21:56:47.683978+00:00,3,3,2282,80231750,3.0,1.0,70.66666666666667,1.0,109.0,0.9999999663899246,-0.6900463672354817
gptchats_69283,2024-12-21 22:03:38.100732+00:00,10,10,2973,7090148,1.0,1.0,5.666666666666667,1.0,16.0,5.121657020398621,0.9909570453455672
gptchats_69284,2024-12-21 22:22:55.986404+00:00,3,3,793,80230580,4.0,1.0,3.6666666666666665,1.0,10.0,0.9816708461819664,0.8549662316218019
gptchats_69285,2024-12-21 22:26:57.204503+00:00,11,11,5712,5040596,4.0,1.0,6.0,1.3333333333333333,15.0,5.47646111646425,-0.9637162939179688
gptchats_69286,2024-12-21 22:38:02.490911+00:00,13,13,6147,6008391,3.0,1.0,4.333333333333333,1.0,10.0,6.02144947324131,-0.1601436659693718
gptchats_69287,2024-12-21 22:42:35.757007+00:00,25,25,6592,10336271,1.0,1.0,2.3333333333333335,1.0,6.0,7.941298395694034,-0.8357723955996335
gptchats_69288,2024-12-21 22:56:38.472763+00:00,8,8,5832,80231750,1.0,1.0,38.666666666666664,2.3333333333333335,77.0,4.404138583036055,-0.9649851352442056
gptchats_69289,2024-12-21 23:06:56.488227+00:00,11,11,6410,80333927,20.0,1.0,10.333333333333334,1.0,29.0,5.49019338490003,-0.0197956189513206
gptchats_69290,2024-12-21 23:25:21.552826+00:00,25,25,12950,99319835,10.0,1.0,20.333333333333332,1.6666666666666667,50.0,8.068063099639652,0.9835203600814566
gptchats_69291,2024-12-21 23:36:03.065056+00:00,2,2,503,80335302,13.0,2.0,7.0,1.5,13.0,0.0,-0.8309980193153024
gptchats_69292,2024-12-21 23:53:39.712953+00:00,128,128,45715,7083382,7.0,1.0,3.3333333333333335,1.0,8.0,12.918911631788216,0.4611058111768216
gptchats_69293,2024-12-21 23:55:49.765095+00:00,3,3,3425,99350283,19.0,1.0,9.0,1.0,23.0,0.6632418366064337,-0.0772178494371473
gptchats_69294,2024-12-22 00:18:26.888749+00:00,8,8,4584,80342568,36.0,2.0,19.0,1.3333333333333333,52.0,4.526856172201189,0.0109614804387092
gptchats_69295,2024-12-22 00:29:24.559555+00:00,13,13,8539,40353701,8.0,1.0,12.0,1.0,30.0,6.080068665449648,-0.8789055701345205
gptchats_69296,2024-12-22 00:54:07.690186+00:00,3,3,1064,80282823,2.0,1.0,2.6666666666666665,1.0,5.0,0.8829354000416818,0.8921526754274964
gptchats_69297,2024-12-22 01:09:29.495064+00:00,16,16,6439,80259252,6.0,1.0,15.333333333333334,1.3333333333333333,37.0,6.759833247819156,-0.7044245880097151
gptchats_69298,2024-12-22 01:51:59.058917+00:00,10,10,3832,7041754,3.0,1.0,7.333333333333333,1.3333333333333333,19.0,5.215654556406098,0.618839330971241
gptchats_69301,2024-12-22 02:56:53.438657+00:00,9,9,2575,40355737,8.0,1.0,12.333333333333334,1.3333333333333333,30.0,4.852013556454263,-0.95768232899718
gptchats_69303,2024-12-22 03:23:24.173626+00:00,1,1,306,80362893,1.0,1.0,1.0,1.0,1.0,0.0,0.879814307205379
gptchats_69304,2024-12-22 03:43:32.655022+00:00,17,17,6743,80236851,11.0,2.0,11.0,1.3333333333333333,28.0,6.800212235869209,0.9889403021661564
gptchats_69305,2024-12-22 04:14:52.827188+00:00,11,11,3058,80334409,3.0,1.0,4.0,1.0,12.0,5.384729532304361,0.2021199092268943
gptchats_69306,2024-12-22 05:08:10.906400+00:00,13,13,5848,5062136,10.0,1.0,4.333333333333333,1.0,13.0,6.10740337011462,-0.11726014316082
gptchats_69307,2024-12-22 05:25:59.460449+00:00,10,10,5013,80340944,2.0,1.0,5.0,1.0,14.0,5.192270997365204,0.9876468145521358
gptchats_69308,2024-12-22 05:50:20.356486+00:00,12,12,10284,80321175,15.0,1.0,19.0,2.0,49.0,5.742493139368233,-0.9681152382399888
gptchats_69309,2024-12-22 06:08:13.263829+00:00,10,10,6418,80341391,15.0,2.0,15.666666666666666,1.3333333333333333,42.0,5.096215636808728,-0.2888096868991852
gptchats_69310,2024-12-22 06:21:43.024387+00:00,49,49,17010,7083382,5.0,1.0,5.333333333333333,1.0,16.0,10.07716280458338,-0.7450052886269987
gptchats_69311,2024-12-22 08:09:42.110416+00:00,8,8,1094,6039935,1.0,1.0,1.3333333333333333,1.0,3.0,4.38334470094152,-0.1901575997471809
gptchats_69313,2024-12-22 08:31:51.419568+00:00,8,8,2225,7050524,1.0,1.0,1.6666666666666667,1.0,4.0,4.2114984299154425,0.4505462162196636
gptchats_69314,2024-12-22 08:52:05.694472+00:00,1,1,467,7040939,5.0,1.0,5.0,1.0,5.0,0.0,-0.8800327288918197
gptchats_69317,2024-12-22 09:52:06.349929+00:00,16,16,4659,6082375,6.0,1.0,6.333333333333333,1.0,18.0,6.642358169443192,-0.970971312839538
gptchats_69318,2024-12-22 10:43:11.996979+00:00,14,14,8499,40355679,7.0,1.0,5.666666666666667,1.3333333333333333,17.0,6.179607450660659,-0.8513826867565513
gptchats_69319,2024-12-22 10:56:05.171018+00:00,51,51,15704,30361032,4.0,1.0,2.0,1.0,5.0,10.166760933467302,-0.9467044414486736
gptchats_69320,2024-12-22 11:52:16.696895+00:00,35,35,12218,7083382,5.0,1.0,7.0,1.0,20.0,9.045400898691923,-0.4235814772546291
gptchats_69321,2024-12-22 11:52:10.841413+00:00,10,10,2877,7085443,3.0,1.0,2.6666666666666665,1.0,5.0,5.19735433519674,-0.9700157784391196
gptchats_69322,2024-12-22 13:15:26.298188+00:00,5,5,2143,40354936,2.0,1.0,1.3333333333333333,1.0,4.0,2.8684276097374224,-0.9322507446631788
gptchats_69323,2024-12-22 13:29:50.307692+00:00,19,19,6407,40362832,20.0,2.0,14.333333333333334,1.3333333333333333,32.0,7.252770282201082,-0.974514641566202
gptchats_69324,2024-12-22 14:01:26.315024+00:00,6,6,2809,7080589,2.0,1.0,4.666666666666667,1.0,13.0,3.366380861897436,-0.0339684039354324
gptchats_69325,2024-12-22 14:31:54.138228+00:00,5,5,2620,80333927,22.0,1.0,10.333333333333334,1.0,26.0,2.5267752466615545,0.7908928443212062
gptchats_69326,2024-12-22 14:43:12.741509+00:00,1,1,799,30353366,39.0,1.0,39.0,1.0,33.0,0.0,-0.9663397434633224
gptchats_69327,2024-12-22 14:42:49.641330+00:00,16,16,14397,80336859,5.0,1.0,10.0,1.0,27.0,6.703879286112664,0.3519766330718994
gptchats_69328,2024-12-22 16:02:36.779049+00:00,5,5,4755,80231750,8.0,1.0,10.0,1.0,24.0,2.744751627561511,-0.9515074398368596
gptchats_69330,2024-12-22 18:04:13.560486+00:00,4,4,1134,40362832,6.0,1.0,3.6666666666666665,1.0,10.0,1.8371406944041024,-0.7698150360956788
gptchats_69331,2024-12-22 18:22:49.827062+00:00,10,10,4134,30362878,2.0,1.0,4.333333333333333,1.0,12.0,5.335646955597111,0.887470094487071
gptchats_69332,2024-12-22 18:36:48.604134+00:00,1,1,371,20353301,2.0,1.0,2.0,1.0,2.0,0.0,-0.955537786707282
gptchats_69333,2024-12-22 19:07:01.299174+00:00,2,2,1626,80351240,38.0,1.0,20.5,1.0,31.0,0.0,0.0547743048518896
gptchats_69334,2024-12-22 19:14:50.610932+00:00,1,1,316,7086571,3.0,1.0,3.0,1.0,2.0,0.0,0.0439579579979181
gptchats_69335,2024-12-22 19:19:29.517788+00:00,7,7,4020,5081590,4.0,1.0,3.3333333333333335,1.0,8.0,4.168828179951778,0.885292986407876
gptchats_69337,2024-12-22 20:10:23.532653+00:00,17,17,17432,6001340,14.0,1.0,18.0,1.3333333333333333,42.0,6.904257580530228,0.097053050994873
gptchats_69338,2024-12-22 20:46:37.830199+00:00,23,23,7683,5043017,3.0,1.0,3.3333333333333335,1.0,9.0,7.834621988688825,-0.9308076431043446
gptchats_69339,2024-12-22 20:55:21.063979+00:00,5,5,3052,5080194,5.0,1.0,14.0,1.6666666666666667,32.0,2.998605415674116,0.6908804327249527
gptchats_69340,2024-12-22 21:19:28.653858+00:00,7,7,1782,5038890,2.0,1.0,7.666666666666667,1.3333333333333333,20.0,3.9571517510706142,0.6926694586873055
gptchats_69341,2024-12-22 22:00:35.976056+00:00,13,13,8190,80340944,3.0,1.0,2.6666666666666665,1.0,8.0,6.0700288814551815,-0.5562697099521756
gptchats_69342,2024-12-22 22:15:06.287111+00:00,150,150,57610,7083382,1.0,1.0,1.0,1.0,3.0,13.364809172248332,-0.1546533275395631
gptchats_69343,2024-12-22 22:22:06.775131+00:00,14,14,13549,80231750,6.0,1.0,14.333333333333334,1.3333333333333333,34.0,6.25310832387782,-0.8658945374190807
gptchats_69345,2024-12-22 22:29:53.712300+00:00,14,14,5074,5042814,8.0,2.0,6.333333333333333,1.3333333333333333,19.0,6.291052906135314,0.1939444839954376
gptchats_69346,2024-12-22 23:00:16.035054+00:00,13,13,12945,80238186,8.0,1.0,15.666666666666666,1.0,41.0,5.933254310139425,-0.8845887409988791
gptchats_69347,2024-12-22 23:10:56.176195+00:00,8,8,4076,80333927,19.0,1.0,15.333333333333334,1.0,36.0,4.54960026984336,0.978926897747442
gptchats_69348,2024-12-22 23:32:45.553228+00:00,8,8,2431,40362832,5.0,1.0,2.6666666666666665,1.0,7.0,4.598532240784513,-0.9646176379173994
gptchats_69349,2024-12-22 23:40:44.975794+00:00,13,13,7371,6073597,8.0,1.0,5.666666666666667,1.0,17.0,6.099914103620566,-0.6559446938335896
gptchats_69351,2024-12-23 01:26:40.491534+00:00,6,6,1282,40362832,6.0,1.0,6.0,1.0,16.0,3.0843925834933996,-0.6809788290411234
gptchats_69352,2024-12-23 01:51:12.877116+00:00,3,3,1183,7047808,2.0,1.0,4.333333333333333,1.0,12.0,0.3759083532644245,-0.9782838043756784
gptchats_69353,2024-12-23 03:30:35.602988+00:00,5,5,2186,80325227,6.0,1.0,3.0,1.0,8.0,2.947787839432782,-0.1695550428703427
gptchats_69354,2024-12-23 04:06:37.391240+00:00,1,1,413,80229988,4.0,1.0,4.0,1.0,4.0,0.0,-0.9567144000902772
gptchats_69355,2024-12-23 04:18:38.195276+00:00,6,6,2799,80342340,3.0,1.0,8.0,1.0,23.0,3.5378215641836173,0.9601251058047636
gptchats_69357,2024-12-23 08:31:33.801156+00:00,6,6,3986,6001340,8.0,1.0,11.666666666666666,1.0,27.0,3.690508000643792,-0.9622382267843932
gptchats_69359,2024-12-23 09:42:42.696061+00:00,10,10,6182,80336136,8.0,2.0,6.0,1.3333333333333333,15.0,5.219260324482647,0.9555317107588052
gptchats_69360,2024-12-23 09:58:10.043697+00:00,6,6,2832,99362933,16.0,1.0,9.0,1.0,24.0,3.4931062205031593,-0.0753422826528549
gptchats_69361,2024-12-23 10:01:38.112750+00:00,12,12,7060,99354554,16.0,1.0,11.0,1.0,15.0,5.672729206599139,0.9870379270287232
gptchats_69362,2024-12-23 10:02:07.684130+00:00,2,2,826,99362933,1.0,1.0,4.5,1.0,9.0,0.0,-0.0103629855439066
gptchats_69364,2024-12-23 10:31:31.534008+00:00,2,2,1289,5040641,16.0,1.0,13.0,1.0,23.0,0.0,0.2132790759205818
gptchats_69365,2024-12-23 10:35:19.904602+00:00,11,11,10133,7076014,46.0,2.0,42.333333333333336,2.6666666666666665,83.0,5.55315545659765,-0.2157172039151191
gptchats_69367,2024-12-23 10:49:10.151984+00:00,19,19,5248,9984146,1.0,1.0,1.6666666666666667,1.0,5.0,7.230415887857376,0.0085119009017944
gptchats_69368,2024-12-23 11:03:10.260077+00:00,1,1,376,9984146,1.0,1.0,1.0,1.0,1.0,0.0,0.879814307205379
gptchats_69369,2024-12-23 11:05:39.197084+00:00,11,11,5289,40271154,7.0,1.0,4.666666666666667,1.0,13.0,5.491395306221288,-0.968930710107088
gptchats_69370,2024-12-23 11:13:23.295050+00:00,9,9,3204,20354749,3.0,1.0,11.0,1.0,27.0,4.96771185190764,-0.9666224427055568
gptchats_69372,2024-12-23 11:21:07.617136+00:00,3,3,860,40271154,4.0,1.0,3.0,1.0,4.0,1.461755174979176e-06,-0.9749894361011684
gptchats_69373,2024-12-23 12:30:00.602687+00:00,10,10,3286,80241518,41.0,2.0,18.0,1.3333333333333333,46.0,5.32317866429093,-0.9121474402491004
gptchats_69374,2024-12-23 12:44:43.485137+00:00,20,20,15145,5057920,1.0,1.0,4.0,1.0,12.0,7.250756677136817,-0.7537961164489388
gptchats_69375,2024-12-23 13:03:47.120838+00:00,12,12,6745,80333927,14.0,1.0,10.0,1.0,26.0,5.870514711667609,0.9720608816714956
gptchats_69376,2024-12-23 13:04:10.351952+00:00,5,5,1219,99362937,3.0,1.0,4.666666666666667,1.0,8.0,2.9833797035398857,0.9887988517293708
gptchats_69377,2024-12-23 13:46:15.064001+00:00,15,15,9407,5022059,4.0,1.0,3.0,1.0,7.0,6.379197543964495,-0.9483276221435516
gptchats_69378,2024-12-23 14:57:32.530201+00:00,113,113,55661,7083382,4.0,1.0,3.0,1.0,8.0,12.550507059390108,-0.9505028675775976
gptchats_69379,2024-12-23 16:03:13.709359+00:00,11,11,6938,6076670,3.0,1.0,7.0,1.0,18.0,5.539994105731337,-0.9252382363192736
gptchats_69380,2024-12-23 16:06:04.616587+00:00,1,1,518,99362934,3.0,1.0,3.0,1.0,2.0,0.0,-0.955537786707282
gptchats_69381,2024-12-23 16:30:04.041241+00:00,9,9,2177,40362832,10.0,1.0,6.666666666666667,1.0,18.0,4.807262131459928,0.9643667386844754
gptchats_69382,2024-12-23 16:41:29.561348+00:00,14,14,3562,30354849,3.0,1.0,2.3333333333333335,1.0,5.0,6.312548263251265,0.5655390992760658
gptchats_69383,2024-12-23 18:00:58.256576+00:00,5,5,1465,7044198,1.0,1.0,1.6666666666666667,1.0,4.0,2.977583020911963,0.5483618602156639
gptchats_69384,2024-12-23 18:00:46.231974+00:00,6,6,2097,7080589,1.0,1.0,2.3333333333333335,1.0,7.0,3.2153069281903135,0.9379962288076058
gptchats_69385,2024-12-23 18:31:55.715787+00:00,8,8,3010,5006452,12.0,2.0,11.0,1.6666666666666667,27.0,4.521437317546414,0.9695488300640136
gptchats_69387,2024-12-23 19:21:29.787143+00:00,7,7,4101,80343228,29.0,2.0,17.0,1.3333333333333333,38.0,3.9416045653769127,-0.9450775682926178
gptchats_69388,2024-12-23 19:24:28.318798+00:00,4,4,1312,99362933,1.0,1.0,5.666666666666667,1.0,15.0,2.0412841178334116,0.0513193160295486
gptchats_69389,2024-12-23 20:36:11.071802+00:00,9,9,5196,5081590,3.0,1.0,5.333333333333333,1.0,13.0,5.0561273279425425,0.9501471780240536
gptchats_69390,2024-12-23 20:39:47.271511+00:00,1,1,420,99359790,17.0,1.0,17.0,1.0,16.0,0.0,0.9857768097426742
gptchats_69391,2024-12-23 20:41:05.128205+00:00,12,12,4623,5036589,6.0,1.0,8.333333333333334,1.0,23.0,5.855199490911679,0.7744665518403053
gptchats_69393,2024-12-23 20:43:06.133784+00:00,4,4,2226,80231750,2.0,1.0,8.333333333333334,1.0,23.0,1.977599553796373,0.8996251805219799
gptchats_69394,2024-12-23 20:44:26.981673+00:00,8,8,3985,7092550,2.0,1.0,3.0,1.0,9.0,4.541876609933009,0.3250010758638382
gptchats_69395,2024-12-23 20:51:24.037470+00:00,3,3,1455,7075966,4.0,1.0,7.666666666666667,1.3333333333333333,16.0,0.8050451155949369,0.6874566087499261
gptchats_69396,2024-12-23 21:27:16.968855+00:00,7,7,5995,99362933,1.0,1.0,7.666666666666667,1.0,17.0,4.059041205471835,-0.3423707978799939
gptchats_69397,2024-12-23 21:44:12.306681+00:00,5,5,3280,80340944,3.0,1.0,25.333333333333332,1.6666666666666667,53.0,2.0571705761692423,-0.974042238201946
gptchats_69398,2024-12-23 21:57:27.849226+00:00,16,16,7291,80333927,30.0,1.0,13.333333333333334,1.0,38.0,6.753791921910973,0.9904727374669164
gptchats_69399,2024-12-23 22:09:18.405560+00:00,20,20,13842,5022059,15.0,1.0,8.333333333333334,1.0,20.0,7.395070970469544,-0.8863550764508545
gptchats_69400,2024-12-23 22:12:27.137225+00:00,23,23,6585,30361032,1.0,1.0,2.0,1.0,6.0,7.756451520804741,0.358181681483984
gptchats_69401,2024-12-23 22:50:17.412693+00:00,22,22,8071,5043017,9.0,1.0,3.6666666666666665,1.0,10.0,7.230216865802045,0.4877055324614048
gptchats_69402,2024-12-23 23:28:37.728470+00:00,6,6,3987,80351240,32.0,1.0,18.0,1.0,36.0,3.506148461293903,-0.8873271546326578
gptchats_69403,2024-12-24 00:02:15.626919+00:00,7,7,2607,80338598,8.0,1.0,27.666666666666668,2.6666666666666665,67.0,3.9856146082944064,-0.9570937640964984
gptchats_69405,2024-12-24 01:02:07.951499+00:00,20,20,12677,80326172,8.0,2.0,5.666666666666667,1.3333333333333333,16.0,7.379659513079168,0.0710239708423614
gptchats_69406,2024-12-24 01:01:08.716581+00:00,8,8,3746,7047808,4.0,1.0,4.333333333333333,1.0,13.0,4.4668708102637,0.6709940806031227
gptchats_69407,2024-12-24 01:25:09.443793+00:00,14,14,11622,80306875,3.0,1.0,6.0,1.0,17.0,6.1694483794234545,0.1520060747861862
gptchats_69408,2024-12-24 01:25:42.400915+00:00,16,16,11665,99354554,23.0,1.0,17.0,1.0,39.0,6.6792274150890085,0.9802230988861992
gptchats_69409,2024-12-24 01:33:11.821816+00:00,16,16,4872,7074910,1.0,1.0,2.3333333333333335,1.0,7.0,6.760399082204541,-0.9452078910544516
gptchats_69410,2024-12-24 01:40:29.199161+00:00,97,97,44717,7083382,3.0,1.0,1.6666666666666667,1.0,5.0,12.087789549635827,-0.5628377990797162
gptchats_69411,2024-12-24 01:47:05.252908+00:00,29,29,8033,7090148,7.0,1.0,3.3333333333333335,1.0,9.0,8.498476516175744,-0.9512575494591148
gptchats_69412,2024-12-24 03:05:29.895531+00:00,13,13,6463,80341501,2.0,1.0,5.333333333333333,1.0,13.0,5.9054574952765595,-0.3909452632069587
gptchats_69414,2024-12-24 04:46:29.701631+00:00,19,19,20957,80230437,3.0,1.0,51.0,1.0,92.0,7.161684679388104,-0.2694683577865362
gptchats_69415,2024-12-24 05:20:41.265057+00:00,1,1,489,80230437,5.0,1.0,5.0,1.0,5.0,0.0,0.0387437269091606
gptchats_69416,2024-12-24 05:40:51.693085+00:00,7,7,6113,7055094,3.0,1.0,11.666666666666666,1.0,32.0,4.00533867487056,-0.933428114745766
gptchats_69417,2024-12-24 06:33:03.267094+00:00,17,17,6433,80341391,2.0,1.0,4.333333333333333,1.0,10.0,6.846378253896181,0.5091420784592628
gptchats_69418,2024-12-24 08:30:39.919124+00:00,6,6,2709,30360352,3.0,1.0,2.3333333333333335,1.0,4.0,3.365842431035085,-0.9776910354848952
gptchats_69419,2024-12-24 08:56:20.227757+00:00,41,41,18033,7083382,5.0,1.0,3.6666666666666665,1.0,11.0,9.547703008581207,-0.0422068741172552
gptchats_69421,2024-12-24 09:21:00.182544+00:00,13,13,11570,80306875,8.0,1.0,29.0,2.0,64.0,5.991757606332736,-0.6335914703086019
gptchats_69422,2024-12-24 10:04:27.348747+00:00,2,2,1809,80336046,5.0,1.0,7.5,1.0,12.0,0.0,-0.0245446246117353
gptchats_69424,2024-12-24 10:54:25.045807+00:00,5,5,2542,7016168,5.0,1.0,10.666666666666666,1.0,26.0,2.9979294684479703,0.875158179551363
gptchats_69425,2024-12-24 11:02:37.637754+00:00,10,10,4823,7079340,5.0,1.0,3.3333333333333335,1.0,8.0,5.174171172983684,0.9841336918761954
gptchats_69427,2024-12-24 11:23:41.335705+00:00,2,1,319,5017703,8.0,1.0,8.0,1.0,7.0,0.0,-0.093920495826751
gptchats_69428,2024-12-24 12:43:59.215959+00:00,11,11,5612,30295387,2.0,1.0,3.3333333333333335,1.0,9.0,5.507031461197607,-0.621938593685627
gptchats_69429,2024-12-24 12:49:23.301365+00:00,9,9,3484,7055094,1.0,1.0,2.3333333333333335,1.0,7.0,4.942203395672877,-0.970037535065785
gptchats_69431,2024-12-24 13:30:32.104004+00:00,14,14,7869,80333927,18.0,1.0,12.333333333333334,1.0,32.0,6.321977189673218,0.2378537058830261
gptchats_69433,2024-12-24 13:54:06.167973+00:00,1,1,450,7075966,6.0,1.0,6.0,1.0,5.0,0.0,0.7998361475765705
gptchats_69434,2024-12-24 14:34:40.051496+00:00,13,13,5059,7078983,3.0,1.0,3.6666666666666665,1.0,8.0,6.0319366498627724,0.9689591475762428
gptchats_69436,2024-12-24 14:36:28.746334+00:00,3,3,1532,30362511,2.0,1.0,2.3333333333333335,1.0,6.0,0.3383258091412121,0.9585098192328588
gptchats_69437,2024-12-24 15:00:50.692911+00:00,15,15,11048,80231750,1.0,1.0,3.3333333333333335,1.0,9.0,6.4016252612147655,0.2113499166443944
gptchats_69439,2024-12-24 15:26:40.802516+00:00,14,14,12462,80335761,2.0,1.0,3.6666666666666665,1.0,10.0,6.20816627690876,0.6719143469817936
gptchats_69440,2024-12-24 15:54:26.806294+00:00,8,8,2426,30355495,11.0,1.0,5.0,1.0,13.0,4.514448434421424,-0.9561566705815494
gptchats_69441,2024-12-24 16:53:51.952914+00:00,9,9,3213,6082375,6.0,1.0,6.666666666666667,1.0,18.0,4.935404742874054,-0.4888140633702278
gptchats_69442,2024-12-24 17:01:42.480889+00:00,4,4,907,80350348,3.0,1.0,3.3333333333333335,1.0,8.0,2.1260187580602024,-0.9124339730478824
gptchats_69443,2024-12-24 17:13:17.222994+00:00,44,44,18217,80259252,9.0,1.0,4.666666666666667,1.0,13.0,9.763337653042896,-0.2517762035131454
gptchats_69444,2024-12-24 17:32:59.037800+00:00,11,11,6161,30355120,15.0,2.0,12.333333333333334,1.3333333333333333,32.0,5.425326272474805,0.6823519002646208
gptchats_69445,2024-12-24 18:10:20.970698+00:00,8,8,3142,20362202,9.0,2.0,8.666666666666666,1.6666666666666667,19.0,4.5163720243441094,-0.877646108623594
gptchats_69446,2024-12-24 18:14:52.020906+00:00,12,12,6128,5085661,14.0,1.0,10.666666666666666,1.0,27.0,5.74008955623952,0.93511601886712
gptchats_69447,2024-12-24 18:18:42.339647+00:00,2,2,933,5085133,18.0,1.0,18.5,1.0,29.0,0.0,0.498642273247242
gptchats_69448,2024-12-24 19:31:55.636589+00:00,10,10,3479,80325979,10.0,2.0,12.333333333333334,1.6666666666666667,30.0,5.125319467142215,-0.8948588971979916
gptchats_69449,2024-12-24 19:40:35.832383+00:00,33,33,8120,30361032,2.0,1.0,4.333333333333333,1.0,13.0,8.838478959091482,-0.5845044739544392
gptchats_69450,2024-12-24 19:55:42.181217+00:00,8,8,5311,7075966,4.0,1.0,6.0,1.3333333333333333,14.0,4.319807124413974,-0.8663902492262423
gptchats_69451,2024-12-24 20:07:11.598530+00:00,7,7,2969,5081590,3.0,1.0,7.333333333333333,1.0,20.0,4.117549749542747,0.9808184043504298
gptchats_69452,2024-12-24 20:08:06.592224+00:00,6,6,2108,7080589,2.0,1.0,4.333333333333333,1.0,11.0,3.1574912361414764,0.9526350093074144
gptchats_69453,2024-12-24 20:08:31.401355+00:00,11,11,4173,7021764,10.0,1.0,9.0,1.0,23.0,5.507607912503745,-0.956099987961352
gptchats_69455,2024-12-24 20:09:35.693303+00:00,3,3,779,7081506,2.0,1.0,2.3333333333333335,1.0,5.0,0.6946759771727902,-0.8414717391133308
gptchats_69456,2024-12-24 20:11:30.634122+00:00,13,13,3920,5087129,3.0,1.0,4.333333333333333,1.0,12.0,5.981413050050496,-0.8788963183760643
gptchats_69458,2024-12-24 20:14:16.457000+00:00,2,2,2561,80346411,13.0,1.0,10.5,1.0,16.0,0.0,-0.2394858282059431
gptchats_69459,2024-12-24 20:16:07.428852+00:00,10,10,5629,80333927,13.0,1.0,8.333333333333334,1.0,21.0,5.251858911255246,0.9644066551700234
gptchats_69460,2024-12-24 20:25:27.985499+00:00,2,2,858,7075966,3.0,1.0,4.5,1.0,6.0,0.0,0.0870720809325575
gptchats_69461,2024-12-24 21:37:02.150404+00:00,22,22,6264,5070973,3.0,1.0,3.0,1.0,6.0,7.665305488136067,-0.919362504966557
gptchats_69462,2024-12-24 22:37:10.937166+00:00,16,16,11786,80340944,2.0,1.0,23.666666666666668,2.3333333333333335,57.0,6.705052586561859,-0.9607222867198288
gptchats_69463,2024-12-24 22:46:33.645012+00:00,2,2,588,40362832,6.0,1.0,4.0,1.0,8.0,0.0,-0.9745358482468872
gptchats_69465,2024-12-24 23:04:49.485195+00:00,158,158,82288,7083382,6.0,1.0,4.333333333333333,1.0,9.0,13.516988798687867,-0.141088604927063
gptchats_69466,2024-12-24 23:39:11.886362+00:00,1,1,311,80362577,1.0,1.0,1.0,1.0,1.0,0.0,0.1674830336123705
gptchats_69467,2024-12-24 23:39:30.106297+00:00,1,1,398,80362577,1.0,1.0,1.0,1.0,1.0,0.0,0.7353617297485471
gptchats_69470,2024-12-25 00:22:57.551283+00:00,7,7,3639,80308472,1.0,1.0,3.3333333333333335,1.6666666666666667,10.0,4.20987435549711,-0.9740113590378314
gptchats_69471,2024-12-25 02:00:54.486762+00:00,1,1,394,20323562,4.0,1.0,4.0,1.0,3.0,0.0,-0.8935707630589604
gptchats_69472,2024-12-25 02:12:16.852260+00:00,5,5,2314,7075187,9.0,1.0,10.666666666666666,1.0,26.0,2.917900575555093,0.9855926089221612
gptchats_69473,2024-12-25 02:31:48.173393+00:00,6,6,3538,80333927,10.0,1.0,25.666666666666668,1.0,60.0,3.58227067944181,0.9311779756098986
gptchats_69474,2024-12-25 03:38:21.174306+00:00,5,5,3252,80325227,14.0,1.0,15.0,1.6666666666666667,41.0,2.8283872116026836,-0.8859068914316595
